,amenity_type,coordinates,county
17208,Restaurant,"(-94.13686306154182, 30.085850320069387)",Jefferson
17209,Restaurant,"(-94.15562950708325, 30.12683927754339)",Jefferson
17210,Restaurant,"(-94.15528208998843, 30.124790601543925)",Jefferson
17211,Restaurant,"(-94.15724952310043, 30.12758465335071)",Jefferson
17212,Restaurant,"(-94.13657326910267, 30.077865008594234)",Jefferson
17213,Restaurant,"(-94.13314927516055, 30.06880702698064)",Jefferson
17214,Restaurant,"(-94.13540341167085, 30.069746769980974)",Jefferson
17215,Restaurant,"(-94.13285777178346, 30.09725627893892)",Jefferson
17216,Restaurant,"(-94.13545737608013, 30.063285687706383)",Jefferson
17217,Restaurant,"(-94.13675725599472, 30.08476499497923)",Jefferson
17218,Restaurant,"(-94.13677120549498, 30.084364214254872)",Jefferson
17219,Restaurant,"(-94.15567724999998, 30.122748499999997)",Jefferson
17220,Restaurant,"(-94.1551879790437, 30.082769946126014)",Jefferson
17221,Restaurant,"(-93.9965918, 29.9465158)",Jefferson
17222,Restaurant,"(-93.99385391934405, 29.944654146545865)",Jefferson
17223,Restaurant,"(-93.93762623361125, 29.938165145901532)",Jefferson
17224,Restaurant,"(-93.99346274999999, 29.944421799999997)",Jefferson
17225,Restaurant,"(-93.99242332573736, 29.943862539139463)",Jefferson
17226,Restaurant,"(-93.93417168043159, 29.935178728102947)",Jefferson
17227,Restaurant,"(-94.03272037329734, 29.91281841512546)",Jefferson
17228,Restaurant,"(-93.99104232209248, 29.97227544234526)",Jefferson
17229,Restaurant,"(-93.9330010106809, 29.93361226557414)",Jefferson
17230,Restaurant,"(-93.93426665107602, 29.88603042950686)",Jefferson
17231,Restaurant,"(-93.9890781, 29.94152175)",Jefferson
17232,Restaurant,"(-93.99266698819538, 29.946170626899054)",Jefferson
17233,Restaurant,"(-93.99010795415649, 29.944237018871227)",Jefferson
17234,Restaurant,"(-93.98995341491928, 29.94985163892863)",Jefferson
17235,Restaurant,"(-93.95319669625276, 29.99765588316666)",Jefferson
17236,Restaurant,"(-93.98456734999999, 29.9525933)",Jefferson
17237,Restaurant,"(-94.1700046, 30.1056175)",Jefferson
17238,Restaurant,"(-94.1661143, 30.1338111)",Jefferson
17239,Restaurant,"(-94.1532596, 30.1238825)",Jefferson
17240,Restaurant,"(-94.1334375, 30.0687875)",Jefferson
17241,Restaurant,"(-94.2117573, 29.989363)",Jefferson
17242,Restaurant,"(-94.2116899, 29.9893132)",Jefferson
17243,Restaurant,"(-94.2116225, 29.9892634)",Jefferson
17244,Restaurant,"(-94.1904567, 30.0664709)",Jefferson
17245,Restaurant,"(-94.1630382, 30.1259942)",Jefferson
17246,Restaurant,"(-94.408401, 30.0368745)",Jefferson
17247,Restaurant,"(-94.1903923, 30.0772719)",Jefferson
17248,Restaurant,"(-94.1358134, 30.1048497)",Jefferson
17249,Restaurant,"(-94.3333367, 29.8800763)",Jefferson
17250,Restaurant,"(-94.1906565, 30.0908567)",Jefferson
17251,Restaurant,"(-94.2683063, 29.9332422)",Jefferson
17252,Restaurant,"(-94.2681391, 29.933359)",Jefferson
17253,Restaurant,"(-94.1632949, 29.9185413)",Jefferson
17254,Restaurant,"(-94.1631038, 29.9186593)",Jefferson
17255,Restaurant,"(-94.1604726, 30.0668591)",Jefferson
17256,Restaurant,"(-94.12817074802818, 30.068054458322816)",Jefferson
17257,Restaurant,"(-94.16194095039242, 30.03922026349525)",Jefferson
17258,Restaurant,"(-94.17253714622233, 30.073616168748025)",Jefferson
17259,Restaurant,"(-94.14343320975027, 30.119442365066394)",Jefferson
17260,Restaurant,"(-94.16708005137491, 30.11884593025796)",Jefferson
17261,Restaurant,"(-94.16648229286751, 30.119709044675954)",Jefferson
17262,Restaurant,"(-94.14132422860415, 30.121754787131387)",Jefferson
17263,Restaurant,"(-94.16926896956467, 30.115382324365)",Jefferson
17264,Restaurant,"(-94.16974329801396, 30.115498075749294)",Jefferson
17265,Restaurant,"(-94.15828431605684, 30.126656049260276)",Jefferson
17266,Restaurant,"(-94.15652438863341, 30.125636717139106)",Jefferson
17267,Restaurant,"(-94.16876816646837, 30.078637022657286)",Jefferson
17268,Restaurant,"(-94.16913100228265, 30.078482917929446)",Jefferson
17269,Restaurant,"(-94.1697873749443, 30.078200831222865)",Jefferson
17270,Restaurant,"(-94.1704448, 30.077973850000003)",Jefferson
17271,Restaurant,"(-94.15720554719982, 30.12315516010175)",Jefferson
17272,Restaurant,"(-94.1558682132591, 30.12474595589492)",Jefferson
17273,Restaurant,"(-94.15631173165481, 30.128165144540827)",Jefferson
17274,Restaurant,"(-94.13032749874733, 30.068618134958037)",Jefferson
17275,Restaurant,"(-94.14477547831166, 30.11805519727785)",Jefferson
17276,Restaurant,"(-94.14465125, 30.1181606)",Jefferson
17277,Restaurant,"(-94.16792397857431, 30.105814345106)",Jefferson
17278,Restaurant,"(-94.129521, 30.089889000000003)",Jefferson
17279,Restaurant,"(-94.13292549888264, 30.067705481245792)",Jefferson
17280,Restaurant,"(-94.15791344999998, 30.039067)",Jefferson
17281,Restaurant,"(-93.9568812, 29.9764986)",Jefferson
17282,Restaurant,"(-93.9916675, 29.9732721)",Jefferson
17283,Restaurant,"(-93.9912298, 29.9729818)",Jefferson
17284,Restaurant,"(-94.0056038, 29.9567241)",Jefferson
17285,Restaurant,"(-93.9950343, 29.9444452)",Jefferson
17286,Restaurant,"(-93.9948671, 29.9443245)",Jefferson
17287,Restaurant,"(-93.9905547, 29.942408)",Jefferson
17288,Restaurant,"(-93.9918906, 29.9433259)",Jefferson
17289,Restaurant,"(-94.0405374, 29.8893303)",Jefferson
17290,Restaurant,"(-94.0758488, 30.0437395)",Jefferson
17291,Restaurant,"(-94.1149284, 30.0556333)",Jefferson
17292,Restaurant,"(-94.0509876, 30.0220565)",Jefferson
17293,Restaurant,"(-94.0509474, 30.0220283)",Jefferson
17294,Restaurant,"(-94.0199527, 29.9177261)",Jefferson
17295,Restaurant,"(-93.9266742, 29.9305917)",Jefferson
17296,Restaurant,"(-94.11127432553471, 30.095417317489247)",Jefferson
17297,Restaurant,"(-93.93720186494922, 29.93891529121071)",Jefferson
17298,Restaurant,"(-93.99544397381156, 29.945651766017033)",Jefferson
17299,Restaurant,"(-93.98989229586749, 29.942145685262908)",Jefferson
17300,Restaurant,"(-93.93446261343777, 29.937201109865573)",Jefferson
17301,Restaurant,"(-93.99426644999998, 29.944833449999994)",Jefferson
17302,Restaurant,"(-93.9959324, 29.94602055)",Jefferson
17303,Restaurant,"(-94.11481294538251, 30.03971862342696)",Jefferson
17304,Restaurant,"(-93.93280751501335, 29.93437810304398)",Jefferson
17305,Restaurant,"(-93.93112628504021, 29.933854347687948)",Jefferson
17306,Restaurant,"(-93.99134475187155, 29.948377466116888)",Jefferson
17307,Restaurant,"(-93.98736825, 29.976163800000002)",Jefferson
17308,Restaurant,"(-93.98612401687475, 29.977648551895403)",Jefferson
17309,Restaurant,"(-93.98929773405936, 29.97512510166792)",Jefferson
17310,Restaurant,"(-94.00508368057969, 29.957146967872127)",Jefferson
17311,Restaurant,"(-93.9176456065082, 29.94722948399514)",Jefferson
17312,Restaurant,"(-93.98598376333604, 29.953960198050787)",Jefferson
17313,Fire_station,"(-94.3107888, 29.8618306)",Jefferson
17314,Fire_station,"(-94.4218506, 30.032264)",Jefferson
17315,Fire_station,"(-94.17549110990134, 30.132978424377015)",Jefferson
17316,Fire_station,"(-94.16625624786815, 30.0380934405302)",Jefferson
17317,Fire_station,"(-94.33678020000002, 30.048348600000008)",Jefferson
17318,Fire_station,"(-94.24507517563822, 29.922878807175447)",Jefferson
17319,Fire_station,"(-94.1002788, 30.098668)",Jefferson
17320,Fire_station,"(-93.9532576, 29.9911229)",Jefferson
17321,Fire_station,"(-93.9194192, 29.9454278)",Jefferson
17322,Fire_station,"(-93.9929378, 29.9742471)",Jefferson
17323,Fire_station,"(-94.0211689, 29.9939423)",Jefferson
17324,Fire_station,"(-93.9341507, 29.871796)",Jefferson
17325,Fire_station,"(-94.09847946165016, 30.08600222455608)",Jefferson
17326,Fire_station,"(-93.9445954033062, 29.925520959327915)",Jefferson
17327,Fire_station,"(-94.02259796397375, 29.955967264051022)",Jefferson
18045,Hospital,"(-94.7988067918153, 30.068957993329334)",Liberty
18046,Hospital,"(-95.08549285440017, 30.341853765372605)",Liberty
18047,Hospital,"(-95.0937290689457, 30.32838304717195)",Liberty
18048,Restaurant,"(-94.9646066, 29.9876139)",Liberty
18049,Restaurant,"(-95.0935773, 30.3376717)",Liberty
18050,Restaurant,"(-95.0595608, 30.3340487)",Liberty
18051,Restaurant,"(-95.0906744, 30.3428457)",Liberty
18052,Restaurant,"(-94.5930818, 30.0281365)",Liberty
18053,Restaurant,"(-94.5983738, 30.0278044)",Liberty
18054,Restaurant,"(-94.5986393, 30.0278532)",Liberty
18055,Restaurant,"(-94.79674688025204, 30.056982541368995)",Liberty
18056,Restaurant,"(-94.79623749999999, 30.056910000000006)",Liberty
18057,Restaurant,"(-94.7979774077643, 30.056919449198286)",Liberty
18058,Restaurant,"(-94.79745704339813, 30.056884753056295)",Liberty
18059,Restaurant,"(-94.7413234, 30.247903)",Liberty
18060,Restaurant,"(-94.7410588, 30.2479107)",Liberty
18061,Restaurant,"(-94.740974, 30.2479121)",Liberty
18062,Restaurant,"(-94.8852175, 30.0479245)",Liberty
18063,Restaurant,"(-94.8891048, 30.0442015)",Liberty
18064,Restaurant,"(-94.8867252, 30.0465739)",Liberty
18065,Restaurant,"(-94.8877284, 30.045752)",Liberty
18066,Restaurant,"(-94.965941, 29.9864093)",Liberty
18067,Restaurant,"(-94.9662173, 29.9862211)",Liberty
18068,Restaurant,"(-94.9645449, 29.9875419)",Liberty
18069,Restaurant,"(-94.9066481, 29.9538179)",Liberty
18070,Restaurant,"(-94.9066602, 29.9538702)",Liberty
18071,Restaurant,"(-94.9065391, 29.953644)",Liberty
18072,Restaurant,"(-94.88932775080553, 30.04472207727644)",Liberty
18073,Restaurant,"(-94.89077759810979, 30.044009865516173)",Liberty
18074,Restaurant,"(-94.88976391463027, 30.044558302325573)",Liberty
18075,Restaurant,"(-94.88763758015703, 30.044917437799345)",Liberty
18076,Restaurant,"(-95.1010743, 30.3359539)",Liberty
18077,Restaurant,"(-95.0912815, 30.3548116)",Liberty
18078,Restaurant,"(-95.098424, 30.3339952)",Liberty
18079,Restaurant,"(-95.0963311, 30.3356456)",Liberty
18080,Restaurant,"(-95.059247, 30.3338219)",Liberty
18081,Restaurant,"(-95.0895027, 30.3443676)",Liberty
18082,Restaurant,"(-95.0976071, 30.335667350000005)",Liberty
18083,Restaurant,"(-95.09712374999998, 30.3357331)",Liberty
18084,Fire_station,"(-94.743504, 29.9659786)",Liberty
18085,Fire_station,"(-94.7980277, 30.0596514)",Liberty
18086,Fire_station,"(-94.5918182, 30.0291254)",Liberty
18087,Fire_station,"(-94.6705942, 30.040284)",Liberty
18088,Fire_station,"(-94.7394874, 30.1520364)",Liberty
18089,Fire_station,"(-94.7433412, 30.0540201)",Liberty
18090,Fire_station,"(-94.7985, 30.0597)",Liberty
18091,Fire_station,"(-94.7078297, 29.9427218)",Liberty
18092,Fire_station,"(-94.77871650819114, 30.07448038762191)",Liberty
18093,Fire_station,"(-94.7778507, 30.479278)",Liberty
18094,Fire_station,"(-94.737162, 30.4670448)",Liberty
18095,Fire_station,"(-94.7391941, 30.2475231)",Liberty
18096,Fire_station,"(-94.8868432, 30.0469409)",Liberty
18097,Fire_station,"(-94.8434098, 29.9455665)",Liberty
18098,Fire_station,"(-95.0961304, 30.2167342)",Liberty
18099,Fire_station,"(-94.8410796, 30.4489241)",Liberty
18100,Fire_station,"(-94.9898662, 30.3119733)",Liberty
18101,Fire_station,"(-95.085133, 30.3444373)",Liberty
18102,Fire_station,"(-95.0772878, 30.3442718)",Liberty
18103,Fire_station,"(-95.0884, 30.3454)",Liberty
18717,Hospital,"(-97.1361986, 31.5644672)",McLennan
18718,Hospital,"(-97.16863376701768, 31.579641205388988)",McLennan
18719,Hospital,"(-97.1642517, 31.4875737)",McLennan
18720,Hospital,"(-97.1988477, 31.5146596)",McLennan
18721,Hospital,"(-97.1986991, 31.5140177)",McLennan
18722,Hospital,"(-97.1990133, 31.5138696)",McLennan
18723,Hospital,"(-97.19906, 31.513275)",McLennan
18724,Hospital,"(-97.15663854284952, 31.489053250687974)",McLennan
18725,Hospital,"(-97.19849433446437, 31.511021283405178)",McLennan
18726,Hospital,"(-97.19933990869724, 31.514513735639667)",McLennan
18727,Hospital,"(-97.16031946287835, 31.49069093024687)",McLennan
18728,Hospital,"(-97.1650372100769, 31.510657903246635)",McLennan
18729,Parking,"(-97.13071828556177, 31.556574594277375)",McLennan
18730,Parking,"(-97.11872276584612, 31.55131408064143)",McLennan
18731,Parking,"(-97.12215519568984, 31.547798053948167)",McLennan
18732,Parking,"(-97.11258261698886, 31.544629982922224)",McLennan
18733,Parking,"(-97.12411627408342, 31.544910433079043)",McLennan
18734,Parking,"(-97.12360380380099, 31.539746296102116)",McLennan
18735,Parking,"(-97.12408205413323, 31.541670096675247)",McLennan
18736,Restaurant,"(-97.2122163, 31.3813023)",McLennan
18737,Restaurant,"(-97.2096497, 31.4832842)",McLennan
18738,Restaurant,"(-97.2094743, 31.4828845)",McLennan
18739,Restaurant,"(-97.2050126, 31.4771842)",McLennan
18740,Restaurant,"(-97.2048002, 31.4762195)",McLennan
18741,Restaurant,"(-97.244769, 31.6307825)",McLennan
18742,Restaurant,"(-97.2436381, 31.6284206)",McLennan
18743,Restaurant,"(-97.30952584497787, 31.583570792286448)",McLennan
18744,Restaurant,"(-97.1002015, 31.6038722)",McLennan
18745,Restaurant,"(-97.1282605, 31.5572651)",McLennan
18746,Restaurant,"(-97.1269802, 31.5584924)",McLennan
18747,Restaurant,"(-97.1276427, 31.55772)",McLennan
18748,Restaurant,"(-97.1197243, 31.5584141)",McLennan
18749,Restaurant,"(-97.186842, 31.5929818)",McLennan
18750,Restaurant,"(-97.1025807, 31.8015796)",McLennan
18751,Restaurant,"(-97.1451627, 31.6692976)",McLennan
18752,Restaurant,"(-97.1542005, 31.6675039)",McLennan
18753,Restaurant,"(-97.1547284, 31.6664669)",McLennan
18754,Restaurant,"(-97.1015031, 31.8032433)",McLennan
18755,Restaurant,"(-97.1741737, 31.5826527)",McLennan
18756,Restaurant,"(-97.10684230917755, 31.606723423024537)",McLennan
18757,Restaurant,"(-97.12240352482054, 31.55335479331018)",McLennan
18758,Restaurant,"(-97.15355391021016, 31.665970665936207)",McLennan
18759,Restaurant,"(-97.13580095, 31.5559556)",McLennan
18760,Restaurant,"(-97.10857069383424, 31.583651071151664)",McLennan
18761,Restaurant,"(-97.10845222386207, 31.603318359340687)",McLennan
18762,Restaurant,"(-97.1047533680257, 31.60499056752521)",McLennan
18763,Restaurant,"(-97.0996993417918, 31.602686816380572)",McLennan
18764,Restaurant,"(-97.1010711, 31.6025988)",McLennan
18765,Restaurant,"(-97.12303600000001, 31.567204)",McLennan
18766,Restaurant,"(-97.11779049906824, 31.57334141877199)",McLennan
18767,Restaurant,"(-97.12118320449187, 31.569429529026106)",McLennan
18768,Restaurant,"(-97.11936172815984, 31.568858866213294)",McLennan
18769,Restaurant,"(-97.1301559, 31.552997800000004)",McLennan
18770,Restaurant,"(-97.13022260000001, 31.55294195)",McLennan
18771,Restaurant,"(-97.13036439104943, 31.552816341888608)",McLennan
18772,Restaurant,"(-97.130288684743, 31.5528848961554)",McLennan
18773,Restaurant,"(-97.1883691, 31.5304377)",McLennan
18774,Restaurant,"(-97.1770072, 31.5298031)",McLennan
18775,Restaurant,"(-97.1746971, 31.5287772)",McLennan
18776,Restaurant,"(-97.1283846, 31.5364379)",McLennan
18777,Restaurant,"(-97.1695261, 31.5280922)",McLennan
18778,Restaurant,"(-97.1695171, 31.5271961)",McLennan
18779,Restaurant,"(-97.1754238, 31.5248429)",McLennan
18780,Restaurant,"(-97.1733922, 31.5251616)",McLennan
18781,Restaurant,"(-97.1706335, 31.5233384)",McLennan
18782,Restaurant,"(-97.1819322, 31.5297566)",McLennan
18783,Restaurant,"(-97.1920488, 31.5317117)",McLennan
18784,Restaurant,"(-97.1923947, 31.5303483)",McLennan
18785,Restaurant,"(-97.1912647, 31.5348167)",McLennan
18786,Restaurant,"(-97.1451564, 31.5073809)",McLennan
18787,Restaurant,"(-97.1252053, 31.5399008)",McLennan
18788,Restaurant,"(-97.1282827, 31.5371112)",McLennan
18789,Restaurant,"(-97.1712361, 31.5246503)",McLennan
18790,Restaurant,"(-97.1711173, 31.5295763)",McLennan
18791,Restaurant,"(-97.169855, 31.5210661)",McLennan
18792,Restaurant,"(-97.1216012, 31.5439402)",McLennan
18793,Restaurant,"(-97.1994563, 31.4679939)",McLennan
18794,Restaurant,"(-97.1313019, 31.5235766)",McLennan
18795,Restaurant,"(-97.1219216, 31.4918326)",McLennan
18796,Restaurant,"(-97.1222399, 31.4876651)",McLennan
18797,Restaurant,"(-97.1209621, 31.4858451)",McLennan
18798,Restaurant,"(-97.1339914, 31.5462618)",McLennan
18799,Restaurant,"(-97.1986624, 31.4665698)",McLennan
18800,Restaurant,"(-97.1989475, 31.4651451)",McLennan
18801,Restaurant,"(-97.119079, 31.4763182)",McLennan
18802,Restaurant,"(-97.1185228, 31.4771539)",McLennan
18803,Restaurant,"(-97.1284001, 31.5371599)",McLennan
18804,Restaurant,"(-97.1280197, 31.5377578)",McLennan
18805,Restaurant,"(-97.12488704309867, 31.546037769541666)",McLennan
18806,Restaurant,"(-97.17153623294476, 31.526697307020218)",McLennan
18807,Restaurant,"(-97.16754034300016, 31.527737167717113)",McLennan
18808,Restaurant,"(-97.19448538240877, 31.5327197542883)",McLennan
18809,Restaurant,"(-97.19084293264649, 31.52829125104037)",McLennan
18810,Restaurant,"(-97.19551841256283, 31.53115757839052)",McLennan
18811,Restaurant,"(-97.19447528820456, 31.53110048059496)",McLennan
18812,Restaurant,"(-97.1553497270936, 31.496296301887902)",McLennan
18813,Restaurant,"(-97.15287486754151, 31.496043516043276)",McLennan
18814,Restaurant,"(-97.14993740049162, 31.49755251935621)",McLennan
18815,Restaurant,"(-97.15923984951039, 31.495238219878853)",McLennan
18816,Restaurant,"(-97.16391084495558, 31.525250436175654)",McLennan
18817,Restaurant,"(-97.16327500995227, 31.52583049711183)",McLennan
18818,Restaurant,"(-97.16995550000001, 31.52161715)",McLennan
18819,Restaurant,"(-97.14357699144159, 31.509172568022738)",McLennan
18820,Restaurant,"(-97.18793026751587, 31.51400959398805)",McLennan
18821,Restaurant,"(-97.1873685643469, 31.5146663381448)",McLennan
18822,Restaurant,"(-97.1868132859166, 31.514959138523402)",McLennan
18823,Restaurant,"(-97.15046007797048, 31.49702936126768)",McLennan
18824,Restaurant,"(-97.12291022615271, 31.53885380141561)",McLennan
18825,Restaurant,"(-97.12565240113737, 31.550322031426024)",McLennan
18826,Restaurant,"(-97.12528095000002, 31.55084115)",McLennan
18827,Restaurant,"(-97.18035716074017, 31.5267208580058)",McLennan
18828,Restaurant,"(-97.18645794407165, 31.52816214551136)",McLennan
18829,Restaurant,"(-97.1814344093107, 31.529675115514525)",McLennan
